Pallet: "balances", Extrinsic: "set_balance_killing", Steps: 100, Repeat: 10
E,U,time
501,352,344000
501,352,334000
501,352,371000
501,352,337000
501,352,332000
501,352,314000
501,352,319000
501,352,325000
501,361,326000
501,361,323000
501,361,324000
501,361,321000
501,361,332000
501,361,351000
501,361,331000
501,361,317000
501,361,344000
501,361,347000
501,370,325000
501,370,314000
501,370,331000
501,370,320000
501,370,304000
501,370,350000
501,370,341000
501,370,338000
501,370,327000
501,370,335000
501,379,343000
501,379,338000
501,379,337000
501,379,337000
501,379,339000
501,379,328000
501,379,324000
501,379,333000
501,379,322000
501,379,320000
501,388,367000
501,388,322000
501,388,340000
501,388,347000
501,388,331000
501,388,341000
501,388,311000
501,388,339000
501,388,326000
501,388,335000
501,397,339000
501,397,342000
501,397,331000
501,397,324000
501,397,317000
501,397,394000
501,397,340000
501,397,345000
501,397,356000
501,397,334000
501,406,316000
501,406,313000
501,406,309000
501,406,341000
501,406,332000
501,406,339000
501,406,313000
501,406,341000
501,406,333000
501,406,315000
501,415,331000
501,415,307000
501,415,323000
501,415,347000
501,415,327000
501,415,427000
501,415,313000
501,415,335000
501,415,322000
501,415,343000
501,424,340000
501,424,326000
501,424,431000
501,424,332000
501,424,333000
501,424,306000
501,424,306000
501,424,311000
501,424,333000
501,424,316000
501,433,316000
501,433,325000
501,433,337000
501,433,313000
501,433,341000
501,433,326000
501,433,327000
501,433,309000
501,433,335000
501,433,321000
501,442,336000
501,442,307000
501,442,340000
501,442,334000
501,442,337000
501,442,320000
501,442,338000
501,442,355000
501,442,312000
501,442,336000
501,451,315000
501,451,328000
501,451,323000
501,451,327000
501,451,355000
501,451,325000
501,451,367000
501,451,311000
501,451,336000
501,451,324000
501,460,311000
501,460,324000
501,460,331000
501,460,340000
501,460,331000
501,460,346000
501,460,313000
501,460,337000
501,460,339000
501,460,330000
501,469,340000
501,469,348000
501,469,311000
501,469,340000
501,469,327000
501,469,318000
501,469,389000
501,469,328000
501,469,334000
501,469,334000
501,478,293000
501,478,334000
501,478,329000
501,478,332000
501,478,323000
501,478,340000
501,478,341000
501,478,345000
501,478,332000
501,478,336000
501,487,329000
501,487,314000
501,487,304000
501,487,337000
501,487,420000
501,487,369000
501,487,330000
501,487,340000
501,487,297000
501,487,345000
501,496,339000
501,496,335000
501,496,309000
501,496,337000
501,496,304000
501,496,338000
501,496,346000
501,496,330000
501,496,315000
501,496,331000
501,505,340000
501,505,333000
501,505,315000
501,505,322000
501,505,325000
501,505,315000
501,505,303000
