Pallet: "scheduler", Extrinsic: "schedule_named", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
              µs

Min Squares Analysis
========

Data points distribution:
    s   mean µs  sigma µs       %
    0     28.35      0.17    0.5%
    1     29.69     0.101    0.3%
    2     29.86     0.072    0.2%
    3     30.13     0.067    0.2%
    4     30.28     0.083    0.2%
    5     30.06     0.104    0.3%
    6     30.48     0.056    0.1%
    7     30.52     0.059    0.1%
    8     30.85     0.052    0.1%
    9     30.85     0.125    0.4%
   10     31.28     0.063    0.2%
   11     31.37     0.071    0.2%
   12     31.47      0.06    0.1%
   13     31.44     0.076    0.2%
   14     32.19     0.057    0.1%
   15     32.08     0.058    0.1%
   16     32.06     0.112    0.3%
   17     32.53     0.077    0.2%
   18     32.75     0.118    0.3%
   19     32.53     0.082    0.2%
   20     32.63     0.088    0.2%
   21     32.77     0.063    0.1%
   22     33.21     0.107    0.3%
   23     33.27     0.106    0.3%
   24     34.56     0.117    0.3%
   25     34.68      0.07    0.2%
   26     34.64     0.144    0.4%
   27     34.48     0.062    0.1%
   28     34.54     0.139    0.4%
   29     33.91     0.205    0.6%
   30     34.57     0.158    0.4%
   31     34.85     0.084    0.2%
   32     34.23     0.071    0.2%
   33     34.66     0.076    0.2%
   34     34.62     0.139    0.4%
   35     34.86     0.088    0.2%
   36     35.13     0.087    0.2%
   37     35.17     0.284    0.8%
   38     35.12     0.114    0.3%
   39     36.21     0.108    0.2%
   40     36.57     0.064    0.1%
   41     35.92     0.075    0.2%
   42     36.56     0.079    0.2%
   43     35.57      0.85    2.3%
   44     36.66      0.08    0.2%
   45     36.86     0.111    0.3%
   46     36.58     0.239    0.6%
   47     37.25     0.161    0.4%
   48     37.18     0.258    0.6%
   49     37.04     0.354    0.9%
   50     36.98     0.461    1.2%

Quality and confidence:
param     error
s         0.001

Model:
Time ~=     29.6
    + s    0.159
              µs

