Pallet: "offences", Extrinsic: "report_offence_im_online", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
r,o,n,extrinsic_time,storage_root_time
100,100,0,99201553,1874506
100,100,0,99144098,1867721
100,100,0,99362444,1875313
100,100,0,99111433,1875648
100,100,0,99050908,1869435
100,100,0,99211816,1867036
100,100,0,99294114,1875711
100,100,0,99133541,1872474
100,100,0,99049412,1872201
100,100,0,99127935,1879517
100,100,0,99335847,1873418
100,100,0,98981607,1870064
100,100,0,99164976,1871565
100,100,0,99211065,1876268
100,100,0,99114089,1876945
100,100,0,99051140,1876625
100,100,0,98974239,1871959
100,100,0,99093872,1878769
100,100,0,99459540,1877186
100,100,1,104666450,2571080
100,100,1,104058906,2559372
100,100,1,104260255,2560734
100,100,1,104471229,2556297
100,100,1,104270238,2568940
100,100,1,104363271,2554888
100,100,1,104610344,2565110
100,100,1,104365693,2563815
100,100,1,104197419,2559446
100,100,1,104129563,2563047
100,100,1,104530176,2564004
100,100,1,104403890,2559232
100,100,1,104307234,2559504
100,100,1,104421024,2557430
100,100,1,104374341,2557488
100,100,1,104637117,2567802
100,100,1,104468989,2558539
100,100,1,104255486,2561896
100,100,1,104533432,2560587
100,100,1,104339200,2561006
100,100,2,108687097,3132332
100,100,2,108663017,3144781
100,100,2,108575223,3140370
100,100,2,108803062,3168730
100,100,2,108557145,3135468
100,100,2,108618496,3138802
100,100,2,108631379,3140174
100,100,2,108345677,3139563
100,100,2,108477745,3140162
100,100,2,108741345,3142601
100,100,2,108520942,3133689
100,100,2,108584810,3142333
100,100,2,108352286,3133378
100,100,2,108073013,3142804
100,100,2,108854536,3138108
100,100,2,108683852,3150355
100,100,2,108562392,3140224
100,100,2,108588856,3139346
100,100,2,108591297,3141691
100,100,2,108696010,3148908
100,100,3,112569354,3864319
100,100,3,112639358,3867281
100,100,3,112858670,3877462
100,100,3,112669042,3867902
100,100,3,112422962,3874139
100,100,3,112535695,3872060
100,100,3,112684333,3903952
100,100,3,112630005,3873125
100,100,3,112462700,3906110
100,100,3,112561968,3866238
100,100,3,112680816,3877699
100,100,3,112741247,3869345
100,100,3,112483236,3886491
100,100,3,112506767,3884952
100,100,3,112673236,3882026
100,100,3,112734036,3873423
100,100,3,112483552,3867949
100,100,3,112663245,3882858
100,100,3,112465329,3883544
100,100,3,112580488,3878924
100,100,4,116659549,4502945
100,100,4,116728273,4496544
100,100,4,116358219,4504523
100,100,4,116805254,4509715
100,100,4,116505100,4505442
100,100,4,116890419,4510395
100,100,4,116694163,4499376
100,100,4,116537504,4498126
100,100,4,116512616,4502598
100,100,4,116470360,4498926
100,100,4,116097544,4503372
100,100,4,116825290,4514592
100,100,4,115950148,4502213
100,100,4,116636272,4503812
100,100,4,116551564,4511371
100,100,4,116618309,4496949
100,100,4,116558132,4513480
100,100,4,116573062,4506847
100,100,4,116530468,4504035
100,100,4,116483936,4502770
100,100,5,120155323,5106633
100,100,5,119879238,5085550
100,100,5,119847301,5093150
100,100,5,120085908,5103670
100,100,5,120047203,5090621
100,100,5,119878584,5102344
100,100,5,120056152,5086836
100,100,5,120180737,5091745
100,100,5,120298194,5092679
100,100,5,120416197,5100518
100,100,5,120139517,5095142
100,100,5,120063381,5103385
100,100,5,120111902,5086514
100,100,5,120225925,5094478
100,100,5,120476167,5097241
100,100,5,120056007,5087886
100,100,5,120473364,5095745
100,100,5,120355574,5104330
100,100,5,120172719,5097334
100,100,5,120316256,5084360
100,100,6,125043607,5680901
100,100,6,124565544,5694389
100,100,6,124016036,5694665
100,100,6,123977060,5664651
100,100,6,123774256,5676740
100,100,6,124439740,5685542
100,100,6,123961944,5684913
100,100,6,124475231,5697612
100,100,6,124435687,5692584
100,100,6,123733333,5691551
100,100,6,123911304,5685680
100,100,6,123936877,5688325
100,100,6,123691960,5699214
100,100,6,124177864,5674022
100,100,6,124056404,5693540
100,100,6,124645676,5694610
100,100,6,124427760,5677986
100,100,6,124426672,5685294
100,100,6,124326519,5669038
100,100,6,123943739,5684126
100,100,7,127819573,6338274
100,100,7,127800059,6280730
100,100,7,127775559,6279829
100,100,7,128078545,6274551
100,100,7,127727186,6257788
100,100,7,127665288,6260404
100,100,7,127673339,6264087
100,100,7,127844579,6259231
100,100,7,127920070,6279479
100,100,7,127961421,6273106
100,100,7,127740498,6249554
100,100,7,127868653,6286435
100,100,7,127714165,6286383
100,100,7,127984050,6276446
100,100,7,127650704,6264272
100,100,7,127689040,6342167
100,100,7,128003479,6272646
100,100,7,127731429,6275992
100,100,7,128098377,6284728
100,100,7,128396699,6276968
100,100,8,131761095,7120762
100,100,8,132056076,7176724
100,100,8,131669908,7121409
100,100,8,131813103,7119180
100,100,8,131597459,7107545
100,100,8,132148878,7125872
100,100,8,131716092,7119415
100,100,8,131804206,7156777
100,100,8,131742759,7130997
100,100,8,131966923,7123967
100,100,8,131994711,7127550
100,100,8,131320895,7148717
100,100,8,132119639,7138500
100,100,8,131867138,7146969
100,100,8,131629071,7139577
100,100,8,131919115,7130186
100,100,8,131756651,7129023
100,100,8,131849346,7129542
100,100,8,131615201,7126063
100,100,8,131777172,7124514
100,100,9,135703183,7751514
100,100,9,135545478,7687420
100,100,9,135690387,7700439
100,100,9,135501061,7713046
100,100,9,135206799,7716009
100,100,9,135368472,7726720
100,100,9,135514872,7701052
100,100,9,135539075,7707512
100,100,9,135762650,7737383
100,100,9,135530697,7704671
100,100,9,135704311,7715592
100,100,9,135441513,7761568
100,100,9,135591479,7727846
100,100,9,136066662,7721411
100,100,9,135632368,7702550
100,100,9,135505834,7706395
100,100,9,136192642,7733783
100,100,9,135867010,7727985
100,100,9,134986287,7704921
100,100,9,136080406,7748130
100,100,10,139289213,8311636
100,100,10,139499416,8318866
100,100,10,139797946,8275945
100,100,10,139236883,8320565
100,100,10,139123882,8284487
100,100,10,139094067,8283137
100,100,10,139400021,8327420
100,100,10,138980416,8276801
100,100,10,139219871,8286137
100,100,10,139215079,8288190
100,100,10,139654937,8295854
100,100,10,138876159,8373195
100,100,10,139120263,8294406
100,100,10,139333449,8282105
100,100,10,139466440,8271152
100,100,10,139286361,8277652
100,100,10,139463570,8297176
100,100,10,139431369,8292307
100,100,10,140319945,8450065
100,100,10,139345839,8301285
100,100,11,143467881,8877728
100,100,11,143493940,8838747
100,100,11,143147020,8895244
100,100,11,143915199,8862813
100,100,11,142817335,8891545
100,100,11,143440109,8879737
100,100,11,143572470,8865774
100,100,11,143058912,8869476
100,100,11,143722791,8882709
100,100,11,143044105,8929420
100,100,11,143730830,8854083
100,100,11,143204099,8851171
100,100,11,143617156,8865555
100,100,11,143484631,8872289
100,100,11,143186468,8852665
100,100,11,143375790,8867331
100,100,11,142995440,8864619
100,100,11,143688479,8861870
100,100,11,143214062,8851659
100,100,11,143578259,8844501
100,100,12,147362168,9410444
100,100,12,147696169,9404119
100,100,12,147346678,9379654
100,100,12,147392685,9458601
100,100,12,147461535,9471726
100,100,12,147644982,9420087
100,100,12,147662686,9439482
100,100,12,146912098,9411589
100,100,12,146995684,9430688
100,100,12,147740043,9420247
100,100,12,147793325,9527023
100,100,12,147414262,9452673
100,100,12,147364362,9461458
100,100,12,147343255,9558381
100,100,12,147830838,9426722
100,100,12,147586641,9440535
100,100,12,147579784,9461982
100,100,12,147708900,9405573
100,100,12,148008036,9434063
100,100,12,147420965,9469657
100,100,13,151160897,10054155
100,100,13,151065181,10086517
100,100,13,150841347,9982989
100,100,13,151682738,9988261
100,100,13,151284915,10059598
100,100,13,150466123,10043338
100,100,13,150749795,10148489
100,100,13,151011034,10055634
100,100,13,151266821,9997876
100,100,13,150880601,10020100
100,100,13,151305301,10096379
100,100,13,150717465,10023245
100,100,13,151363443,10072812
100,100,13,150565024,10007893
100,100,13,150766605,10054229
100,100,13,150533069,10020101
100,100,13,151045181,10053414
100,100,13,151363372,10053483
100,100,13,150738154,10024489
100,100,13,150797292,9993214
100,100,14,154790895,10588353
100,100,14,155033851,10668075
100,100,14,154788154,10581951
100,100,14,154891542,10583589
100,100,14,154442720,10630142
100,100,14,154471017,10586468
100,100,14,154994787,10552149
100,100,14,154568138,10653317
100,100,14,154782838,10592993
100,100,14,155140812,10583947
100,100,14,155227115,10578044
100,100,14,155625318,10625958
100,100,14,154596373,10632293
100,100,14,154185858,10608252
100,100,14,154617797,10605116
100,100,14,155087224,10597746
100,100,14,154330393,10545950
100,100,14,154760303,10601097
100,100,14,155051896,10575316
100,100,14,155029080,10559149
100,100,15,158861048,11214835
100,100,15,158698160,11205209
100,100,15,158115406,11180443
100,100,15,158915308,11191797
100,100,15,159189191,11145014
100,100,15,158713700,11173925
100,100,15,158640793,11249572
100,100,15,158970661,11235769
100,100,15,158600469,11254225
100,100,15,158479667,11201929
100,100,15,158770732,11208732
100,100,15,158824899,11181084
100,100,15,158224953,11161479
100,100,15,158324135,11197991
100,100,15,158668953,11169377
100,100,15,159109531,11190813
100,100,15,159758523,11182796
100,100,15,159780594,11168574
100,100,15,158565669,11161658
100,100,15,158405732,11135064
100,100,16,162888602,11835718
100,100,16,163509101,11854978
100,100,16,163067667,11732494
100,100,16,162216575,11785130
100,100,16,163305194,11772371
100,100,16,162508193,11888206
100,100,16,162830967,11791542
100,100,16,162788058,11838080
100,100,16,162868214,11816494
100,100,16,163152283,11842855
100,100,16,163274101,11761339
100,100,16,163141829,11770605
100,100,16,163409732,11794856
100,100,16,163367928,11777997
100,100,16,163197985,11820710
100,100,16,163593759,11792036
100,100,16,162452587,11776064
100,100,16,163817227,11831347
100,100,16,162762970,11758092
100,100,16,163280907,11806574

Median Slopes Analysis
========

Model:
Time ~=        0
    + r    873.6
    + o     1669
    + n     3892
              µs

Min Squares Analysis
========

Data points distribution:
    r     o     n   mean µs  sigma µs       %
    1   100    16     78380     149.3    0.1%
    2   100    16     79140     84.66    0.1%
    3   100    16     79700     106.8    0.1%
    4   100    16     80280     124.9    0.1%
    5   100    16     80910     114.9    0.1%
    6   100    16     81520     61.52    0.0%
    7   100    16     82160     96.17    0.1%
    8   100    16     82930     108.7    0.1%
    9   100    16     83710     156.3    0.1%
   10   100    16     84620     146.6    0.1%
   11   100    16     85160     103.6    0.1%
   12   100    16     85920     150.2    0.1%
   13   100    16     86480     123.1    0.1%
   14   100    16     87450     199.3    0.2%
   15   100    16     88120     138.9    0.1%
   16   100    16     88830     74.44    0.0%
   17   100    16     89480     141.3    0.1%
   18   100    16     95040     140.4    0.1%
   19   100    16     96480     131.8    0.1%
   20   100    16     97100     169.4    0.1%
   21   100    16     97610     89.07    0.0%
   22   100    16     98280     109.2    0.1%
   23   100    16     99160     138.2    0.1%
   24   100    16     99620       114    0.1%
   25   100    16    100500     67.38    0.0%
   26   100    16    101200     164.8    0.1%
   27   100    16    101700     98.23    0.0%
   28   100    16    102500     179.3    0.1%
   29   100    16    103300     101.8    0.0%
   30   100    16    103500     145.2    0.1%
   31   100    16    104500     143.2    0.1%
   32   100    16    105100     205.6    0.1%
   33   100    16    106000     150.4    0.1%
   34   100    16    106600       111    0.1%
   35   100    16    107300     139.1    0.1%
   36   100    16    108000     134.1    0.1%
   37   100    16    108600       196    0.1%
   38   100    16    109200     174.2    0.1%
   39   100    16    109800     148.2    0.1%
   40   100    16    110600     101.4    0.0%
   41   100    16    111400       143    0.1%
   42   100    16    112200     121.1    0.1%
   43   100    16    112700     200.5    0.1%
   44   100    16    113400     117.6    0.1%
   45   100    16    114300     137.7    0.1%
   46   100    16    114900     127.4    0.1%
   47   100    16    115300     115.3    0.0%
   48   100    16    116200     55.02    0.0%
   49   100    16    117000     158.4    0.1%
   50   100    16    117500     170.8    0.1%
   51   100    16    118200     109.2    0.0%
   52   100    16    118900     174.5    0.1%
   53   100    16    119600     112.4    0.0%
   54   100    16    120300     151.3    0.1%
   55   100    16    120800     150.3    0.1%
   56   100    16    121900       159    0.1%
   57   100    16    122300     168.4    0.1%
   58   100    16    123000     130.2    0.1%
   59   100    16    123500     82.41    0.0%
   60   100    16    124400     158.5    0.1%
   61   100    16    125100     149.3    0.1%
   62   100    16    132600     127.9    0.0%
   63   100    16    137600       119    0.0%
   64   100    16    138500     205.1    0.1%
   65   100    16    139200     172.5    0.1%
   66   100    16    139900     133.4    0.0%
   67   100    16    140600     134.6    0.0%
   68   100    16    141400     149.3    0.1%
   69   100    16    141900     163.7    0.1%
   70   100    16    142700     166.1    0.1%
   71   100    16    143200     115.2    0.0%
   72   100    16    143800     187.5    0.1%
   73   100    16    144700     169.4    0.1%
   74   100    16    145100     172.6    0.1%
   75   100    16    145900     115.3    0.0%
   76   100    16    146500     179.7    0.1%
   77   100    16    147400     116.4    0.0%
   78   100    16    148000     129.9    0.0%
   79   100    16    148700     139.6    0.0%
   80   100    16    149400     102.6    0.0%
   81   100    16    150100       131    0.0%
   82   100    16    150500     228.7    0.1%
   83   100    16    151400     144.6    0.0%
   84   100    16    152000     167.3    0.1%
   85   100    16    152900       150    0.0%
   86   100    16    153300     146.2    0.0%
   87   100    16    154100     103.5    0.0%
   88   100    16    155000     173.9    0.1%
   89   100    16    155400     163.6    0.1%
   90   100    16    156100     188.4    0.1%
   91   100    16    156900     187.3    0.1%
   92   100    16    157600     159.5    0.1%
   93   100    16    158300     135.5    0.0%
   94   100    16    159000     169.6    0.1%
   95   100    16    159700       124    0.0%
   96   100    16    160300     85.69    0.0%
   97   100    16    160900     148.6    0.0%
   98   100    16    161800       165    0.1%
   99   100    16    162200     130.5    0.0%
  100     2    16      1167     1.472    0.1%
  100     3    16      1758     3.234    0.1%
  100     4    16      2361     2.636    0.1%
  100     5    16      2980     3.169    0.1%
  100     6    16      3641     6.606    0.1%
  100     7    16      4315     5.965    0.1%
  100     8    16      5011     7.966    0.1%
  100     9    16      5778     7.466    0.1%
  100    10    16      6517     11.02    0.1%
  100    11    16      7246     12.74    0.1%
  100    12    16      7999     14.26    0.1%
  100    13    16      8795     10.62    0.1%
  100    14    16      9652     14.27    0.1%
  100    15    16     10510     21.94    0.2%
  100    16    16     11320     9.168    0.0%
  100    17    16     12300     14.66    0.1%
  100    18    16     13160     29.44    0.2%
  100    19    16     14110     28.51    0.2%
  100    20    16     15050     20.54    0.1%
  100    21    16     16120     14.22    0.0%
  100    22    16     17090     38.35    0.2%
  100    23    16     18140     14.49    0.0%
  100    24    16     19150     42.77    0.2%
  100    25    16     20170     31.68    0.1%
  100    26    16     21280     52.25    0.2%
  100    27    16     22310     17.53    0.0%
  100    28    16     23650     27.04    0.1%
  100    29    16     24680     56.97    0.2%
  100    30    16     25850     36.71    0.1%
  100    31    16     27220     32.24    0.1%
  100    32    16     28290     52.28    0.1%
  100    33    16     29580     16.63    0.0%
  100    34    16     30950     46.62    0.1%
  100    35    16     32110     32.39    0.1%
  100    36    16     33420     29.18    0.0%
  100    37    16     34940     48.58    0.1%
  100    38    16     36160     31.08    0.0%
  100    39    16     37520     50.39    0.1%
  100    40    16     38980     54.66    0.1%
  100    41    16     40280     27.32    0.0%
  100    42    16     41790     28.67    0.0%
  100    43    16     43130     57.18    0.1%
  100    44    16     44810     73.61    0.1%
  100    45    16     46360     84.52    0.1%
  100    46    16     47830     70.25    0.1%
  100    47    16     49300     55.36    0.1%
  100    48    16     51010     53.74    0.1%
  100    49    16     52520     50.97    0.0%
  100    50    16     54260        70    0.1%
  100    51    16     55850     88.82    0.1%
  100    52    16     57420     69.88    0.1%
  100    53    16     59020     66.72    0.1%
  100    54    16     60640     67.17    0.1%
  100    55    16     62630     44.96    0.0%
  100    56    16     64390     71.33    0.1%
  100    57    16     66150     75.63    0.1%
  100    58    16     67990     54.36    0.0%
  100    59    16     69710     70.89    0.1%
  100    60    16     71460     138.1    0.1%
  100    61    16     73390     68.91    0.0%
  100    62    16     75370     49.27    0.0%
  100    63    16     77080     111.9    0.1%
  100    64    16     79070     75.83    0.0%
  100    65    16     80940     114.6    0.1%
  100    66    16     83040     59.01    0.0%
  100    67    16     84870     122.9    0.1%
  100    68    16     86700     158.1    0.1%
  100    69    16     88950      85.4    0.0%
  100    70    16     91180     79.47    0.0%
  100    71    16     93240     94.28    0.1%
  100    72    16     95230     97.14    0.1%
  100    73    16     97290     102.4    0.1%
  100    74    16     99340      91.2    0.0%
  100    75    16    101500     63.28    0.0%
  100    76    16    103800     162.7    0.1%
  100    77    16    105600     102.6    0.0%
  100    78    16    108100     166.9    0.1%
  100    79    16    110700     139.8    0.1%
  100    80    16    112600     100.7    0.0%
  100    81    16    114900     81.31    0.0%
  100    82    16    117400     107.1    0.0%
  100    83    16    119900     154.6    0.1%
  100    84    16    121700     128.2    0.1%
  100    85    16    124800     95.44    0.0%
  100    86    16    126800     107.2    0.0%
  100    87    16    129100     136.7    0.1%
  100    88    16    131300     87.49    0.0%
  100    89    16    134100     137.6    0.1%
  100    90    16    136500     124.4    0.0%
  100    91    16    139200     130.8    0.0%
  100    92    16    141500       137    0.0%
  100    93    16    144300     116.2    0.0%
  100    94    16    147300     81.54    0.0%
  100    95    16    149500     96.52    0.0%
  100    96    16    152000     158.9    0.1%
  100    97    16    155200     145.3    0.0%
  100    98    16    157300     145.4    0.0%
  100    99    16    160500       124    0.0%
  100   100     0     99150     41.39    0.0%
  100   100     1    104300     61.64    0.0%
  100   100     2    108600     40.38    0.0%
  100   100     3    112600     56.64    0.0%
  100   100     4    116500     50.32    0.0%
  100   100     5    120100     71.54    0.0%
  100   100     6    124100     198.8    0.1%
  100   100     7    127800     76.24    0.0%
  100   100     8    131800     59.62    0.0%
  100   100     9    135500     76.31    0.0%
  100   100    10    139300     83.81    0.0%
  100   100    11    143400     142.4    0.0%
  100   100    12    147500     118.2    0.0%
  100   100    13    150900     168.4    0.1%
  100   100    14    154800       149    0.0%
  100   100    15    158700     108.9    0.0%
  100   100    16    163000       165    0.1%

Quality and confidence:
param     error
r         6.385
o         6.463
n         68.22

Model:
Time ~=        0
    + r    752.9
    + o     1812
    + n     3294
              µs

