Pallet: "collective", Extrinsic: "vote_disapproved", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
1000,81,16384,1206704,227322
1000,81,16384,1188933,236442
1000,81,16384,1251613,250086
1000,81,16384,1205286,215178
1000,81,16384,1270168,233318
1000,81,16384,1208739,228241
1000,81,16384,1202839,233323
1000,81,16384,1196855,211168
1000,81,16384,1184446,215584
1000,81,16384,1255100,235693
1000,81,16384,1191505,214904
1000,81,16384,1181802,213608
1000,81,16384,1168767,210715
1000,85,16384,1245468,155063
1000,85,16384,1196857,152300
1000,85,16384,1211206,153500
1000,85,16384,1185066,192334
1000,85,16384,1205570,153711
1000,85,16384,1226892,156682
1000,85,16384,1207058,150801
1000,85,16384,1204093,156242
1000,85,16384,1175791,147936
1000,85,16384,1194967,156042
1000,85,16384,1202500,154050
1000,85,16384,1210860,146282
1000,85,16384,1326791,156349
1000,85,16384,1270522,193548
1000,85,16384,1200195,158942
1000,85,16384,1252525,151664
1000,85,16384,1212921,159837
1000,85,16384,1286719,215449
1000,85,16384,1230373,161281
1000,85,16384,1207911,152545
1000,89,16384,1169714,145741
1000,89,16384,1312880,157938
1000,89,16384,1231731,189685
1000,89,16384,1191128,156639
1000,89,16384,1214220,150509
1000,89,16384,1220485,156138
1000,89,16384,1214378,152839
1000,89,16384,1202170,154189
1000,89,16384,1225302,168594
1000,89,16384,1184932,147080
1000,89,16384,1202052,152202
1000,89,16384,1212364,153200
1000,89,16384,1206209,154051
1000,89,16384,1216518,149539
1000,89,16384,1214543,149145
1000,89,16384,1231744,146574
1000,89,16384,1196749,167080
1000,89,16384,1210863,158535
1000,89,16384,1202701,164941
1000,89,16384,1248645,173886
1000,93,16384,1187567,148019
1000,93,16384,1214298,153306
1000,93,16384,1213879,155221
1000,93,16384,1266532,163938
1000,93,16384,1312825,193171
1000,93,16384,1415889,213679
1000,93,16384,1215988,157099
1000,93,16384,1236534,158426
1000,93,16384,1636190,240077
1000,93,16384,1244591,189207
1000,93,16384,1241882,158708
1000,93,16384,1190156,149691
1000,93,16384,1219961,152519
1000,93,16384,1200818,155330
1000,93,16384,1214438,154079
1000,93,16384,1213831,168598
1000,93,16384,1202767,151198
1000,93,16384,1334121,165039
1000,93,16384,1235664,156494
1000,93,16384,1189964,149822
1000,97,16384,1210221,216557
1000,97,16384,1202834,224378
1000,97,16384,1242101,217621
1000,97,16384,1223554,215253
1000,97,16384,1273265,249595
1000,97,16384,1206713,222389
1000,97,16384,1210668,217495
1000,97,16384,1210402,225899
1000,97,16384,1215951,219583
1000,97,16384,1537499,328459
1000,97,16384,1211707,223452
1000,97,16384,1232509,216974
1000,97,16384,1234627,222841
1000,97,16384,1217254,226679
1000,97,16384,1224656,221919
1000,97,16384,1366043,222108
1000,97,16384,1199113,234106
1000,97,16384,1208156,216389
1000,97,16384,1216789,223994
1000,97,16384,1215339,218559
1000,100,1,1206631,143640
1000,100,1,1241722,140799
1000,100,1,1232898,165198
1000,100,1,1223311,146796
1000,100,1,1270492,142083
1000,100,1,1357272,167631
1000,100,1,1218603,140792
1000,100,1,1251719,146934
1000,100,1,1254118,147246
1000,100,1,1206205,142242
1000,100,1,1222603,146052
1000,100,1,1235882,147839
1000,100,1,1223814,140748
1000,100,1,1255834,146894
1000,100,1,1329041,160504
1000,100,1,1247151,142464
1000,100,1,1336588,209611
1000,100,1,1225251,146530
1000,100,1,1217254,140102
1000,100,1,1212063,145035
1000,100,820,1232442,152660
1000,100,820,1266576,148676
1000,100,820,1211043,145938
1000,100,820,1189589,143244
1000,100,820,1212708,142306
1000,100,820,1215787,145183
1000,100,820,1225953,144892
1000,100,820,1240926,156480
1000,100,820,1746900,251739
1000,100,820,1204630,163850
1000,100,820,1187056,142086
1000,100,820,1279625,158911
1000,100,820,1306964,145581
