Pallet: "utility", Extrinsic: "as_multi_create", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
60,10000,71236,27975
60,10000,71441,27884
60,10000,70871,28107
60,10000,71420,27912
60,10000,71292,28062
60,10000,71475,28059
60,10000,71019,27831
60,10000,71064,28001
60,10000,70817,27650
60,10000,71345,28197
60,10000,70784,28059
60,10000,71270,27786
60,10000,70997,27754
60,10000,70829,28409
60,10000,70972,28410
60,10000,71143,27790
60,10000,71318,28068
60,10000,70943,27974
60,10000,73924,27974
60,10000,71314,27665
61,10000,71192,27911
61,10000,71502,27943
61,10000,71598,27993
61,10000,72109,27896
61,10000,71674,27999
61,10000,72496,28372
61,10000,71449,28200
61,10000,71042,28900
61,10000,71466,28119
61,10000,71054,27664
61,10000,70728,27753
61,10000,71317,27751
61,10000,70547,28067
61,10000,71233,28113
61,10000,70860,28077
61,10000,71015,27900
61,10000,71240,27577
61,10000,71260,27961
61,10000,71258,28068
61,10000,71125,28200
62,10000,71228,28281
62,10000,71024,27918
62,10000,70522,27626
62,10000,70888,30829
62,10000,70556,27864
62,10000,70648,28026
62,10000,70570,27934
62,10000,70879,27823
62,10000,70631,27646
62,10000,70275,27993
62,10000,71052,27801
62,10000,70252,28087
62,10000,70165,27931
62,10000,70733,27835
62,10000,70550,27972
62,10000,70627,28056
62,10000,70706,28133
62,10000,70465,27644
62,10000,70551,27646
62,10000,70784,27889
63,10000,71447,27819
63,10000,71913,28198
63,10000,71307,28240
63,10000,71452,28327
63,10000,71320,28123
63,10000,71468,27811
63,10000,70917,27790
63,10000,70774,27386
63,10000,71060,27749
63,10000,70671,27684
63,10000,71130,28054
63,10000,71432,28232
