Pallet: "staking", Extrinsic: "reap_stash", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,extrinsic_time,storage_root_time
82,271133,234473
82,272406,233379
82,273318,236148
82,273803,232619
82,271562,234589
83,273574,237232
83,274148,235774
83,273339,236848
83,276305,235036
83,278558,235712
83,271911,236169
83,274222,236297
83,274725,240169
83,275609,236149
83,274811,235208
83,272828,237149
83,272558,237083
83,272789,235727
83,274279,234878
83,279126,236123
83,275249,236429
83,274957,235944
83,274892,238380
83,274082,235728
83,274655,236531
84,276739,236945
84,277737,237853
84,276270,236440
84,276445,236128
84,280587,238102
84,275422,239493
84,278085,238061
84,276493,268982
84,276443,238348
84,275946,236842
84,276426,238461
84,276253,237734
84,277758,237555
84,276695,239972
84,275625,238249
84,276340,237850
84,277530,237376
84,279438,237132
84,276076,237063
84,276942,237179
85,277321,237950
85,277979,239299
85,278123,239287
85,277454,239791
85,279347,239543
85,278356,239890
85,278005,239439
85,282910,241166
