Pallet: "collective", Extrinsic: "close_approved", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
895,100,1024,302251,50796
895,100,1024,300963,50145
914,100,1024,304419,50540
914,100,1024,303653,50477
914,100,1024,303181,49801
914,100,1024,307082,51123
914,100,1024,305191,50408
914,100,1024,304262,49785
914,100,1024,303820,50713
914,100,1024,304132,50214
914,100,1024,306247,51973
914,100,1024,304178,50614
914,100,1024,304655,50476
914,100,1024,306408,50914
914,100,1024,301026,50684
914,100,1024,303952,50346
914,100,1024,305158,50537
914,100,1024,304612,50684
914,100,1024,304151,50224
914,100,1024,306148,50821
914,100,1024,300467,50313
914,100,1024,304271,50205
933,100,1024,310696,50154
933,100,1024,307280,50318
933,100,1024,307272,49756
933,100,1024,307843,49979
933,100,1024,308082,49984
933,100,1024,308442,50751
933,100,1024,308355,49971
933,100,1024,309775,50189
933,100,1024,306730,49612
933,100,1024,308139,50071
933,100,1024,307236,49752
933,100,1024,307655,49756
933,100,1024,307489,50255
933,100,1024,310829,50641
933,100,1024,307183,49749
933,100,1024,307120,50081
933,100,1024,307056,49978
933,100,1024,308066,50585
933,100,1024,310055,50621
933,100,1024,308278,50930
952,100,1024,313076,50241
952,100,1024,313083,50812
952,100,1024,311637,50180
952,100,1024,312509,50660
952,100,1024,312466,50122
952,100,1024,311658,50232
952,100,1024,314780,50756
952,100,1024,312451,50741
952,100,1024,311725,50131
952,100,1024,312180,50591
952,100,1024,312266,50570
952,100,1024,312587,50558
952,100,1024,312558,50365
952,100,1024,313378,50448
952,100,1024,313368,51009
952,100,1024,315671,50731
952,100,1024,311627,50802
952,100,1024,312048,50321
952,100,1024,311841,50077
952,100,1024,312888,50582
971,100,1024,318467,50308
971,100,1024,315175,50646
971,100,1024,314699,50244
971,100,1024,315743,49956
971,100,1024,316273,50611
971,100,1024,314978,50349
971,100,1024,314574,50520
971,100,1024,315741,50605
971,100,1024,312394,52641
971,100,1024,316554,50630
971,100,1024,316044,50678
971,100,1024,315899,53442
971,100,1024,316036,50219
971,100,1024,315811,50348
971,100,1024,313354,50690
971,100,1024,315511,50145
971,100,1024,315912,50648
971,100,1024,315582,50891
971,100,1024,317142,50435
971,100,1024,315552,49616
990,100,1024,319401,50365
990,100,1024,319834,50793
990,100,1024,318218,50304
990,100,1024,320361,50621
990,100,1024,318609,50377
990,100,1024,319220,50271
990,100,1024,319918,50931
990,100,1024,326168,51179
