Pallet: "multisig", Extrinsic: "approve_as_multi_complete", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
51,10000,137062,34925
51,10000,136942,35573
52,10000,137301,35850
52,10000,137562,35476
52,10000,137555,35386
52,10000,137261,35598
52,10000,138213,35320
52,10000,136785,35145
52,10000,137299,35138
52,10000,138827,35300
52,10000,138040,35171
52,10000,136944,35099
52,10000,137074,35345
52,10000,137219,35297
52,10000,137169,35601
52,10000,137133,35321
52,10000,137919,35726
52,10000,136827,35375
52,10000,136844,35259
52,10000,138284,35039
52,10000,137280,35390
52,10000,137335,35072
53,10000,135614,35797
53,10000,135770,35577
53,10000,140168,35963
53,10000,135204,35211
53,10000,135585,35451
53,10000,135962,35265
53,10000,135700,35525
53,10000,138084,35753
53,10000,135031,35268
53,10000,137626,35400
53,10000,138010,35642
53,10000,136687,35434
53,10000,136855,35133
53,10000,135546,35469
53,10000,137122,35219
53,10000,137928,35308
53,10000,135535,35389
53,10000,135404,35345
53,10000,135730,35363
53,10000,135362,35388
54,10000,137295,34993
54,10000,137561,35359
54,10000,137034,34620
54,10000,136786,35585
54,10000,136057,35477
54,10000,135331,35087
54,10000,137966,35061
54,10000,137635,35834
54,10000,137644,35860
54,10000,137567,35796
54,10000,138116,35269
54,10000,137101,35206
54,10000,141854,35561
54,10000,137171,35341
54,10000,137518,35379
54,10000,137720,35748
54,10000,138032,35349
54,10000,136253,35882
54,10000,135846,35255
54,10000,135996,35757
55,10000,137823,35936
55,10000,137854,35170
55,10000,137978,35572
55,10000,140369,35825
55,10000,137716,35288
55,10000,137221,35492
55,10000,137639,35095
55,10000,138122,35329
55,10000,137721,35474
55,10000,138291,35235
55,10000,137831,35637
55,10000,136939,35518
55,10000,137221,35284
55,10000,136963,35366
55,10000,138323,35273
55,10000,137377,35551
55,10000,137155,36295
55,10000,136991,35289
55,10000,137413,35501
55,10000,136209,35323
56,10000,139055,35411
56,10000,137741,35688
56,10000,138654,35301
56,10000,137976,35639
56,10000,137740,35421
56,10000,138417,35580
56,10000,138228,35560
56,10000,137564,35662
56,10000,136582,35956
56,10000,136545,35338
56,10000,137866,35982
56,10000,138296,35970
56,10000,139295,35716
56,10000,138006,35248
56,10000,137913,35440
56,10000,135939,35900
56,10000,135897,35338
56,10000,138984,35892
56,10000,137025,35456
56,10000,140306,35493
57,10000,138381,35078
57,10000,138277,35421
57,10000,138035,35852
57,10000,138352,35268
57,10000,138662,35234
57,10000,137925,35899
57,10000,141048,35649
57,10000,138003,35969
57,10000,138469,35397
57,10000,136357,35692
57,10000,138170,35789
57,10000,138450,35593
57,10000,139493,35354
57,10000,136395,35387
57,10000,138290,35204
57,10000,138333,35561
57,10000,136517,35640
57,10000,138117,35350
57,10000,136970,35846
57,10000,138236,35558
58,10000,136953,34854
58,10000,138072,35652
58,10000,138268,35517
58,10000,136779,35699
58,10000,136557,35618
58,10000,138987,35560
58,10000,138024,35727
58,10000,138157,35372
58,10000,138700,35944
58,10000,137857,35349
58,10000,138325,35507
58,10000,138885,35006
58,10000,137863,35472
58,10000,138563,35258
58,10000,136444,35835
58,10000,138137,35919
58,10000,138963,35266
58,10000,136928,35479
58,10000,138054,35476
58,10000,137518,35586
59,10000,138179,35553
59,10000,138557,35404
59,10000,138710,35337
59,10000,139390,35821
59,10000,138403,35196
59,10000,141896,35619
59,10000,138283,35211
59,10000,137585,35207
59,10000,138983,35386
59,10000,138400,35805
59,10000,139215,35237
59,10000,138370,35218
59,10000,138685,35619
59,10000,138600,35476
59,10000,141602,35520
59,10000,139495,35760
59,10000,138724,35678
59,10000,138717,35840
59,10000,138885,35752
59,10000,138566,35512
60,10000,137704,35426
60,10000,138950,36026
60,10000,139070,35484
60,10000,139549,35487
60,10000,139368,39480
60,10000,139703,35595
60,10000,139384,35872
60,10000,139930,35354
60,10000,141144,35540
60,10000,139790,35136
60,10000,139629,35712
60,10000,139177,36100
60,10000,139655,35358
60,10000,139275,35716
60,10000,140179,35743
60,10000,139776,35596
60,10000,140346,35712
60,10000,138936,35720
60,10000,139315,35642
60,10000,137551,35892
61,10000,138937,35373
61,10000,139323,35265
61,10000,138941,35727
61,10000,139264,35719
61,10000,139195,35707
61,10000,138712,35004
61,10000,139702,35607
61,10000,140970,35253
61,10000,138980,35696
61,10000,138279,35646
61,10000,137427,35557
61,10000,137141,35098
61,10000,140373,35421
61,10000,139008,35383
61,10000,138719,35261
61,10000,138931,35709
61,10000,139066,35473
61,10000,138842,35512
61,10000,138744,35392
61,10000,139310,35385
62,10000,141976,35794
62,10000,141330,35864
62,10000,139007,35798
62,10000,138858,35392
62,10000,139441,35328
62,10000,139683,36022
62,10000,139299,35643
62,10000,139772,35515
62,10000,139129,35696
62,10000,139348,35306
62,10000,139658,35548
62,10000,139537,35483
62,10000,139953,35762
62,10000,139807,35463
62,10000,140277,35420
62,10000,140236,35733
62,10000,142562,35712
62,10000,140087,35779
62,10000,139615,35806
62,10000,139342,35619
63,10000,139545,35898
63,10000,139493,35345
63,10000,139525,35302
63,10000,139512,35194
63,10000,139709,35429
63,10000,139303,35714
63,10000,140053,35665
63,10000,139945,35019
63,10000,139187,35394
63,10000,139962,36214
