Pallet: "utility", Extrinsic: "as_multi_complete", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
s,z,extrinsic_time,storage_root_time
100,9000,232917,88183
100,9000,226903,89225
100,9000,233417,90387
100,9500,234670,88016
100,9500,232331,89708
100,9500,252766,97294
100,9500,234426,90427
100,9500,236340,88710
100,9500,236097,89150
100,9500,286719,90669
100,9500,231025,109056
100,9500,226348,87672
100,9500,237726,88686
100,9500,228754,89713
100,9500,231581,89452
100,9500,252852,91773
100,9500,232293,88341
100,9500,230550,90564
100,9500,229164,89243
100,9500,230615,88772
100,9500,231751,88035
100,9500,254859,90869
100,9500,248878,89335
100,10000,244820,87303
100,10000,231493,90363
100,10000,240595,92085
100,10000,269060,94362
100,10000,245721,93476
100,10000,236377,88428
100,10000,244201,92713
100,10000,243074,91763
100,10000,242180,92290
100,10000,265151,92377
100,10000,224847,87304
100,10000,247265,101594
100,10000,270412,83019
100,10000,232883,88850
100,10000,233882,99966
100,10000,234419,90521
100,10000,231400,86876
100,10000,240326,87172
100,10000,227594,88319
100,10000,241022,89928

Median Slopes Analysis
========

Model:
Time ~=    115.4
    + s    0.751
    + z    0.004
              µs

Min Squares Analysis
========

Data points distribution:
    s     z   mean µs  sigma µs       %
    2 10000     164.6     5.358    3.2%
    6 10000     168.6     5.222    3.0%
   10 10000       175     5.947    3.3%
   14 10000     171.1     5.801    3.3%
   18 10000     174.6     4.995    2.8%
   22 10000     183.1     9.392    5.1%
   26 10000     180.9     4.005    2.2%
   30 10000     181.9     1.364    0.7%
   34 10000     188.6      6.91    3.6%
   38 10000       192     3.103    1.6%
   42 10000     196.1     5.223    2.6%
   46 10000     198.9     7.416    3.7%
   50 10000     204.2     9.104    4.4%
   54 10000       213      11.2    5.2%
   58 10000     215.7     10.06    4.6%
   62 10000     208.9     3.098    1.4%
   66 10000     209.9     1.979    0.9%
   70 10000       216     6.821    3.1%
   74 10000     229.2     12.38    5.4%
   78 10000     220.7     6.842    3.0%
   82 10000     220.5     6.242    2.8%
   86 10000     231.3     4.725    2.0%
   90 10000     228.7     4.514    1.9%
   94 10000       233     7.179    3.0%
   98 10000     239.7     5.149    2.1%
  100     0     189.1     1.716    0.9%
  100   500     197.1     4.301    2.1%
  100  1000     198.3     4.566    2.3%
  100  1500       201     6.686    3.3%
  100  2000     200.2     3.249    1.6%
  100  2500     201.7     3.407    1.6%
  100  3000     203.3     4.764    2.3%
  100  3500     206.1     3.727    1.8%
  100  4000     210.7     6.771    3.2%
  100  4500     210.5     4.426    2.1%
  100  5000     212.3     3.756    1.7%
  100  5500     223.6     6.137    2.7%
  100  6000     223.1     4.532    2.0%
  100  6500     222.6     3.637    1.6%
  100  7000     230.5     6.326    2.7%
  100  7500       228     2.019    0.8%
  100  8000     229.7     4.282    1.8%
  100  8500     229.1     2.216    0.9%
  100  9000     230.8     3.214    1.3%
  100  9500     233.8     2.225    0.9%
  100 10000       240     3.717    1.5%

Quality and confidence:
param     error
s         0.011
z             0

Model:
Time ~=    116.2
    + s    0.754
    + z    0.005
              µs

