Pallet: "balances", Extrinsic: "set_balance_killing", Lowest values: [], Highest values: [], Steps: [20], Repeat: 20
u,e,extrinsic_time,storage_root_time
  148  1000       111     1.756    1.5%
  197  1000     116.3     1.638    1.4%
  246  1000     115.8     0.469    0.4%
  295  1000       115     0.521    0.4%
  344  1000     110.1      1.37    1.2%
  393  1000     114.2     0.525    0.4%
  442  1000     114.4     0.519    0.4%
  491  1000     117.3     3.283    2.7%
  540  1000       119     6.266    5.2%
  589  1000     111.6     1.824    1.6%
  638  1000     110.7     2.693    2.4%
  687  1000     110.8     1.984    1.7%
  736  1000     114.6     0.463    0.4%
  785  1000     115.2     0.412    0.3%
  834  1000     122.4     11.08    9.0%
  883  1000     118.1     5.125    4.3%
  932  1000     112.5     2.358    2.0%
  981  1000     109.9     1.545    1.4%
 1000     2     114.1      2.52    2.2%
 1000    51     114.7     0.536    0.4%
 1000   100     115.2     0.443    0.3%
 1000   149     115.3     0.563    0.4%
 1000   198     115.6     1.046    0.9%
 1000   247     111.9     1.828    1.6%
 1000   296     115.7     3.313    2.8%
 1000   345     114.2     1.293    1.1%
 1000   394     113.9     1.946    1.7%
 1000   443       115     4.309    3.7%
 1000   492     117.8     4.095    3.4%
 1000   541     123.6     9.948    8.0%
 1000   590     114.3     4.097    3.5%
 1000   639     114.9     1.028    0.8%
 1000   688     114.2     1.885    1.6%
 1000   737     113.4     1.844    1.6%
 1000   786     113.8     1.833    1.6%
 1000   835     116.6     2.695    2.3%
 1000   884     115.4     1.352    1.1%
 1000   933       117     5.067    4.3%
 1000   982     114.9     0.608    0.5%

Quality and confidence:
param     error
u             0
e             0

Model:
Time ~=    113.4
    + u    0.002
    + e        0
              µs

