Pallet: "staking", Extrinsic: "new_era", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
v,n,extrinsic_time,storage_root_time
10,52,358797243,220412
10,52,358311466,219722
10,52,360152111,217086
10,52,358978900,226266
10,52,359216111,223668
10,52,358168408,218079
10,53,358518930,231123
10,53,358831666,225873
10,53,359757401,231654
10,53,357961109,225621
10,53,359203903,222795
10,53,358728604,225619
10,53,368023621,221979
10,53,359600019,224441
10,53,359878091,223162
10,53,358454420,223850
10,53,360325020,222949
10,53,359356934,228144
10,53,358816120,228252
10,53,358798396,221038
10,53,357877705,221994
10,53,358649185,227225
10,53,359033014,226755
10,53,358774830,235944
10,53,358264184,221498
10,53,358143733,223648
10,54,359177420,224310
10,54,358428795,218728
10,54,358775437,218016
10,54,359597019,216658
10,54,359333591,217159
10,54,369107786,219254
10,54,359626567,225698
10,54,359111795,223769
10,54,358282528,224564
10,54,360287402,219637
10,54,359581479,229799
10,54,368915672,217382
10,54,360653992,218990
10,54,358775518,218718
10,54,359422785,217833
10,54,358850859,217078
10,54,359195551,216806
10,54,370263764,219255
10,54,359178588,226402
10,54,358467776,216401
10,55,367677164,226298
10,55,359041269,233779
10,55,358068585,219118
10,55,358736438,219167
10,55,368592520,219762
10,55,359665358,225912
10,55,359295728,219881
10,55,358937624,216932
10,55,358225416,217421
10,55,359851422,218935
10,55,358469267,218082
10,55,359002028,217401
10,55,358579654,218865
10,55,359720170,224694
10,55,358579980,219858
10,55,369037051,219096
10,55,358106565,219045
10,55,359107415,217527
10,55,358569454,220838
10,55,359202675,218414
10,56,357549747,230946
10,56,359048010,219654
10,56,359888756,219669
10,56,358737297,224876
10,56,358094643,220338
10,56,359248671,220412
10,56,358168883,222484
10,56,366950463,219746
10,56,368303325,232933
10,56,357420690,220456
10,56,357771735,226106
10,56,359292962,235473
10,56,357491930,222036
10,56,357812642,226651
10,56,357235583,234968
10,56,358959110,221555
10,56,357948324,226347
10,56,358069920,222842
10,56,358217593,221367
10,56,357291260,221726
10,57,358672995,220294
10,57,357836599,221396
10,57,357826955,218457
10,57,357933141,227829
10,57,357735388,222037
10,57,357804012,221501
10,57,359806943,228076
10,57,358694733,227314
10,57,367127984,223342
10,57,356988271,228336
10,57,358529075,221394
10,57,358691939,220959
10,57,358191924,230504
10,57,358472751,227449
10,57,358804288,224252
10,57,358079496,227303
10,57,357841109,225092
10,57,358001894,221348
10,57,359933614,228091
10,57,357977845,219612
10,58,359165888,226946
10,58,358861968,221405
10,58,359383888,221353
10,58,369353460,219379
10,58,358832018,219810
10,58,361197075,220117
10,58,359581369,221102
10,58,359645843,222677
10,58,358898112,221276
10,58,359680750,227540
10,58,358828131,220701
10,58,359043771,220604
10,58,359885528,221304
10,58,359241668,222589
10,58,358747749,221716
10,58,359755967,221763
10,58,369271874,220476
10,58,358827865,226167
10,58,358984393,221999
10,58,361240078,221852
10,59,358180935,229631
10,59,358171033,222553
10,59,357518084,219267
10,59,359616715,220658
10,59,358817334,219496
10,59,359582676,260064
10,59,358066469,219265
10,59,361422164,220345
10,59,358122140,222766
10,59,359221359,220398
10,59,368248701,222547
10,59,360064825,219960
10,59,358860112,221523
10,59,358771111,222203
10,59,358568548,219976
10,59,360391305,220436
10,59,357462118,218522
10,59,358241753,220543
10,59,358433630,220565
10,59,360040829,222614
10,60,360527032,223539
10,60,360416630,225617
10,60,360493038,225407
10,60,361041915,224497
10,60,360245385,224379
10,60,361273091,224587
10,60,361750395,226606
10,60,360264281,225125
10,60,362353112,222168
10,60,360766870,222400
10,60,362061706,224136
10,60,360631399,224479
10,60,360380927,224233
10,60,362383485,228053
10,60,371490120,223486
10,60,360811405,224668
10,60,360772944,224685
10,60,361399318,224682
10,60,361467965,223448
10,60,362212387,224559
10,61,356581299,223791
10,61,356386595,225831
10,61,355063927,233642
10,61,357052155,233635
10,61,356996831,224938
10,61,355824266,223868
10,61,356519340,224233
10,61,355727201,225828
10,61,355665175,223567
10,61,357149837,225239
10,61,356204127,224102
10,61,355990259,227850
10,61,356262458,225720
10,61,366604550,223393
10,61,355728980,223133
10,61,356266399,223088
10,61,355911064,224518
10,61,356656077,229538
10,61,355181047,232867
10,61,356413314,223801
10,62,358767118,222110
10,62,360736153,224447
10,62,359105853,224742
10,62,358376341,231474
10,62,359267703,224644
10,62,360110908,224136
10,62,359965304,223528
10,62,369007670,228796
10,62,360270109,230348
10,62,360679704,231508
10,62,358504152,224374
10,62,359659310,224957
10,62,360211099,221754
10,62,358339703,222694
10,62,358358567,223438
10,62,360357405,221048
10,62,369291791,231802
10,62,359877535,222862
10,62,358596849,232569
10,62,359705097,221914
10,63,358206319,224563
10,63,358663227,233324
10,63,357894149,226799
10,63,358906817,235516
10,63,358052726,226277
10,63,357967234,233156
10,63,356789158,225882
10,63,368684271,225278
10,63,358806111,225168
10,63,357250536,225436
10,63,357497588,224753
10,63,359628389,223501
10,63,357929853,235887
10,63,359072162,224935
10,63,357013443,238433
10,63,357713365,224631
10,63,358107641,228743
10,63,358511711,224821
10,63,357523729,226470
10,63,359043010,226859
10,64,365850380,229324
10,64,365548324,225305
10,64,365260237,228499
10,64,364834183,225243
10,64,366354511,233963
10,64,375275197,234036
10,64,365208274,225470
10,64,366898422,235658
10,64,363771596,224797
10,64,364431937,224202
10,64,364626432,224803
10,64,366301385,224291
10,64,364966187,227631
10,64,365541198,225170
10,64,364513719,224742
10,64,364277354,225028
10,64,364091947,226686
10,64,364800401,236947
10,64,366228139,224581
10,64,366329596,224815
10,65,358601254,224202
10,65,360684649,225582
10,65,360337120,226351
10,65,360123769,227955
10,65,360028277,250806
10,65,359521802,236396
10,65,359484378,223886
10,65,360817546,235686
10,65,370215146,223041
10,65,360651694,225621
10,65,360185532,226394
10,65,360238359,225374
10,65,358797758,225414
10,65,360902265,231795
10,65,359504025,226194
10,65,360119619,226347
10,65,360532972,224648
10,65,359619473,238477
10,65,360411857,237987
10,65,360693599,230552
10,66,353578017,231268
10,66,354416958,241276
10,66,354974557,232073
10,66,352843869,233363
10,66,354311404,229232
10,66,353103102,229434
10,66,353675854,232576
10,66,353693370,242100
10,66,352982750,230871
10,66,354387414,231844
10,66,353408595,241907
10,66,354210896,231245
10,66,352958520,230390
10,66,354340060,244791
10,66,354054933,229933
10,66,354030701,230787
10,66,354298519,229429
10,66,353290658,230772
10,66,353059963,229490
10,66,354711933,240864
10,67,361758764,230008
10,67,361292306,239036
10,67,361900103,242607
10,67,361111932,236319
10,67,361717574,244238
10,67,361559901,240029
10,67,361911579,263438
10,67,361321476,250194
10,67,364205513,238493
10,67,362939517,232513
10,67,361780549,228331
10,67,361197894,228993
10,67,362438528,247035
10,67,362436632,229461
10,67,361130107,230131
10,67,360858453,230925
10,67,363666894,229778
10,67,361714192,227985
10,67,362427326,230117
10,67,361404893,241910
10,68,357538175,228159
10,68,356513723,223765
10,68,356503547,227707
10,68,358559200,227841
10,68,355723523,226380
10,68,357342074,226710
10,68,367550865,227887
10,68,356757013,228581
10,68,357055954,227919
10,68,357279446,239160
10,68,358206275,227367
10,68,358955911,243002
10,68,356341127,225453
10,68,368124250,228368
10,68,357346692,241354
10,68,356657370,229443
10,68,356027230,229486
10,68,357858370,226993
10,68,357859875,225547
10,68,357068632,228748
10,69,353902241,241144
10,69,354666011,225313
10,69,353324718,230358
10,69,354146806,228079
10,69,353970564,228043
10,69,354984582,230207
10,69,353550571,227414
10,69,354510202,231357
10,69,353538802,230760
10,69,355062878,231673
10,69,353648574,229703
10,69,354212380,228360
10,69,353247389,231365
10,69,355272014,241895
10,69,354047159,227628
10,69,354018214,228352
10,69,353390256,227253
10,69,354273661,230462
10,69,355123722,240224
10,69,353889873,228066
10,70,359690933,228573
10,70,361522754,246560
10,70,361026608,229978
10,70,360536418,243008
10,70,362794167,229481
10,70,360941443,242822
10,70,359414748,227861
10,70,361375235,227688
10,70,361199513,242863
10,70,360794597,228269
10,70,361353500,229529
10,70,361144283,230419
10,70,362350226,229142
10,70,360486830,227672
10,70,359813575,225602
10,70,361370425,228860
10,70,371681392,228044
10,70,360415167,246805
10,70,361743953,231049
10,70,360060750,243545
10,71,362392199,229576
10,71,361399542,227987
10,71,361265909,232682
10,71,361490866,229651
10,71,362795984,244931
10,71,361271027,228806
10,71,360917390,231134
10,71,360049464,228674
10,71,360920742,227778
10,71,361728599,229146
10,71,361922026,228415
10,71,360208484,261052
10,71,360011063,232318
10,71,362140640,229073
10,71,361646956,228625
10,71,362535179,229766
10,71,360968936,227759
10,71,360762529,227709
10,71,361628879,227548
10,71,360351989,243716
10,72,367574590,228761
10,72,357044300,229498
10,72,357810006,227665
10,72,355932620,230857
10,72,356544172,228353
10,72,356900032,227941
10,72,357303061,230007
10,72,356151643,228916
10,72,356351522,227654
10,72,356244222,229190
10,72,356082264,228132
10,72,356000375,244229
10,72,357048349,228757
10,72,356036734,226739
10,72,355855100,245765
10,72,355823787,228618
10,72,356975943,242985
10,72,356793968,227977
10,72,357116968,229966
10,72,356365621,227572
10,73,357712495,232976
10,73,358046796,232858
10,73,358208004,233146
10,73,359206374,232698
10,73,358102554,248639
10,73,358482500,231921
10,73,357374030,232143
10,73,358833022,233016
10,73,357895457,231189
10,73,357664681,235661
10,73,357509004,233166
10,73,359036755,232877
10,73,357067301,249711
10,73,358586162,232958
10,73,357758906,251329
10,73,358450253,232921
10,73,358878054,235529
10,73,369811981,233116
10,73,360198479,250381
10,73,359268125,231707
10,74,359712782,231549
10,74,360622863,232074
10,74,359696437,232207
10,74,360904964,232282
10,74,359839137,233188
10,74,361443979,232236
10,74,360008331,233248
10,74,359798291,250422
10,74,359241277,232568
10,74,359373846,232582
10,74,360592110,232036
10,74,359990396,249257
10,74,358430485,233840
10,74,360514359,231217
10,74,359327343,232674
10,74,359033969,231156
10,74,358005693,231556
10,74,359637242,230885
10,74,359252428,235835
10,74,359746048,229999
10,75,365207026,232978
10,75,364306125,232303
10,75,363306385,231106
10,75,363152956,231159
10,75,363823085,250337
10,75,361944319,233996
10,75,363926881,230980
10,75,363034932,248439
10,75,363582514,231782
10,75,364350649,250453
10,75,362882063,232037
10,75,363138947,232555
10,75,364421488,231831
10,75,362611411,250550
10,75,362685388,232192
10,75,364944811,230490
10,75,363412062,233572
10,75,363689748,237563
10,75,363979808,232106
10,75,363186519,231209
10,76,357148734,232969
10,76,357355662,235718
10,76,355060107,251255
10,76,356215322,252089
10,76,355896585,233592
10,76,357877885,239142
10,76,356342201,235972
10,76,356011530,230800
10,76,357337657,252806
10,76,357546549,233395
10,76,355231007,234468
10,76,355240665,237220
10,76,355920307,234031
10,76,356422580,233066
10,76,356218068,254455
10,76,357996478,232879
10,76,356018019,250489
10,76,355704171,253753
10,76,356209995,232180
10,76,357657954,250678
10,77,359052929,232948
10,77,358497022,233718
10,77,359276988,233150
10,77,358753102,252854
10,77,357815944,235912
10,77,358613607,232713
10,77,357591258,237011
10,77,358685317,252425
10,77,359052280,232739
10,77,358051303,252172
10,77,360391526,232305
10,77,359437942,234420
10,77,358103766,233523
10,77,359050791,238706
10,77,359500422,251781
10,77,358269968,239024
10,77,357852920,252034
10,77,359228090,234477
10,77,358670299,235986
10,77,358377197,234014
10,78,362652332,233877
10,78,360201651,254187
10,78,361069163,233270
10,78,360723240,233219
10,78,360496043,234008
10,78,361814186,231239
10,78,359840478,233799
10,78,360988980,232001
10,78,360615982,234336
10,78,360595243,234942
10,78,360195265,233733
10,78,360154178,234866
10,78,360582218,236403
10,78,359844483,253266
10,78,360217583,234379
10,78,360838710,233657
10,78,359657202,231832
10,78,359778368,231317
10,78,360770250,232526
10,78,361774877,252823
10,79,360971021,235813
10,79,361900490,255666
10,79,360528937,233735
10,79,360274750,257252
10,79,360946705,254267
10,79,361147196,234265
10,79,360078463,257788
10,79,361571736,257750
10,79,360815128,252245
10,79,360978524,258406
10,79,361638035,234918
10,79,361609947,235290
10,79,361352576,234756
10,79,362461648,254707
10,79,360503306,247020
10,79,361008923,257238
10,79,362271093,239266
10,79,361520941,240641
10,79,361407415,232886
10,79,362052867,248212
10,80,358191708,251611
10,80,358488418,236617
10,80,359779137,270547
10,80,360854710,237573
10,80,357317778,239934
10,80,368926584,248763
10,80,369318815,259129
10,80,359393825,237607
10,80,359702774,238715
10,80,358967744,266357
10,80,359006890,256043
10,80,358930680,235598
10,80,357452182,246260
10,80,360357724,252242
10,80,359698197,233724
10,80,358996578,234393
10,80,358593815,234852
10,80,360723474,236780
10,80,359944387,238637
10,80,357752227,245013
10,81,357272244,243536
10,81,357104347,233488
10,81,356909027,241185
10,81,357220512,235373
10,81,356679783,236071
10,81,357201944,236607
10,81,357191032,237021
10,81,356379272,235466
10,81,357463871,235851
10,81,367116435,236727
10,81,356168414,256353
10,81,355991271,237257
10,81,356823009,259371
10,81,357197661,235966
10,81,357001690,238187
10,81,356585856,236481
10,81,357739187,261272
10,81,357450431,255653
10,81,357370431,245902
10,81,357301278,236183
10,82,363569291,239929
10,82,363910379,233135
10,82,362422088,235153
10,82,363631913,256546
10,82,362998969,234218
10,82,362615429,235360
10,82,362326429,234389
10,82,363289445,232459
10,82,363827691,234394
10,82,361896052,234355
10,82,363718269,230979
10,82,372403068,231709
10,82,362418278,235461
10,82,362471320,232572
10,82,363142581,231781
10,82,362739910,233738
10,82,362494793,233977
10,82,363862021,256458
10,82,363083124,233890
10,82,363337343,239032
10,83,358462538,234370
10,83,358945905,274147
10,83,358670853,237609
10,83,359788493,235603
10,83,358301788,260818
10,83,359329322,231832
10,83,358491955,258639
10,83,359792697,236558
10,83,359062691,239634
10,83,359826178,236345
10,83,359022197,235535
10,83,370871080,232900
10,83,358565347,235845
10,83,359526916,234625
10,83,358095643,234373
10,83,358841298,234642
10,83,359084628,261894
10,83,359963189,235669
10,83,359425580,257386
10,83,358970246,234298
10,84,363532273,238622
10,84,364420447,233933
10,84,363064833,236189
10,84,363462893,240069
10,84,363353109,237957
10,84,363453322,234811
10,84,363881009,235572
10,84,363871947,238004
10,84,363922383,260952
10,84,364462683,234719
10,84,363840876,241475
10,84,364455722,234569
10,84,362338829,237308
10,84,363399553,237188
10,84,365009539,258128
10,84,374646928,259920
10,84,363290471,260061
10,84,363449407,259433
10,84,364453196,259590
10,84,362819087,236544
10,85,361347699,233848
10,85,362683505,238897
10,85,362829074,234973
10,85,361859052,260515
10,85,361943726,236254
10,85,361978111,239378
10,85,362258649,236958
10,85,362426918,232530
10,85,361016958,237529
10,85,372785178,235132
10,85,361688390,235133
10,85,361773186,236920
10,85,361515200,266312
10,85,361915376,241164
10,85,363737096,236880
10,85,361270506,235738
10,85,361012847,261142
10,85,361508206,237123
10,85,361473176,264976
10,85,363146230,235390
10,86,361168406,232868
10,86,362049648,234418
10,86,373448639,232445
10,86,361437000,297689
10,86,362532723,260493
10,86,363683075,235580
10,86,361512098,262695
10,86,364657685,235207
10,86,361040338,260933
10,86,363076841,235633
10,86,362120862,236037
10,86,372808895,262118
10,86,362176255,234251
10,86,362834317,235523
10,86,363245975,234045
10,86,363179465,234474
10,86,372512455,235752
10,86,364169672,234208
10,86,362123970,233651
10,86,363109410,238545
10,87,355050655,235040
10,87,356203655,262510
10,87,355752647,235638
10,87,367047181,235832
10,87,355666808,235010
10,87,355577345,261080
10,87,355563069,234651
10,87,355760832,237904
10,87,356359881,237757
10,87,355297046,236593
10,87,354814488,234777
10,87,356574895,267392
10,87,355477438,235194
10,87,354642924,235307
10,87,354881577,234993
10,87,356341591,236816
10,87,355119340,239702
10,87,355579288,238270
10,87,355362912,236768
10,87,356092123,240115
10,88,362077651,235562
10,88,361280991,235668
10,88,362945494,234850
10,88,364615644,234108
10,88,361965169,234335
10,88,362447123,232262
10,88,362379290,262236
10,88,361893741,234224
10,88,361654638,235953
10,88,363454943,237480
10,88,364886669,234864
10,88,363377761,235524
10,88,361983255,234454
10,88,363769772,235092
10,88,363733231,234503
10,88,361904562,236142
10,88,362109334,234926
10,88,362806627,264123
10,88,360791283,236229
10,88,364509021,262784
10,89,361437520,237170
10,89,359845111,235245
10,89,359725739,297874
10,89,363048031,234100
10,89,359735388,242283
10,89,360622607,236237
10,89,362890330,233544
10,89,360140442,236678
10,89,359998575,262386
10,89,361260302,236043
10,89,360588911,234667
10,89,360288800,235695
10,89,361440833,236429
10,89,360587549,263168
10,89,360198636,233714
10,89,361101302,249732
10,89,360990755,235186
10,89,361435904,234686
10,89,361882626,233440
10,89,362497549,237073
10,90,362439059,238787
10,90,364327824,234958
10,90,361715028,234749
10,90,362032225,236637
10,90,360643261,234676
10,90,362901925,238735
10,90,361295120,236413
10,90,362248002,234905
10,90,363214197,237811
10,90,361502866,233683
10,90,361306168,235938
10,90,362089534,236434
10,90,364228268,237810
10,90,361996782,234277
10,90,362224726,234432
10,90,362997554,235472
10,90,361604571,234750
10,90,363494089,240746
10,90,362281710,235922
10,90,362383475,235184
10,91,361173968,236100
10,91,361101920,241799
10,91,361958811,239694
10,91,360125782,234363
10,91,360526602,237562
10,91,362121951,236452
10,91,360537229,235505
10,91,361443258,266243
10,91,362814248,236089
10,91,361153196,234959
10,91,360324513,235520
10,91,362364512,234643
10,91,360219687,237785
10,91,361705068,240171
10,91,361282316,235279
10,91,361206412,234163
10,91,361257792,238146
10,91,362766602,235061
10,91,361654630,236846
10,91,361342971,237184
10,92,362398881,268344
10,92,361744247,236665
10,92,362122543,238089
10,92,360953322,268246
10,92,362340993,235036
10,92,362243487,269750
10,92,372677592,234062
10,92,362964966,243988
10,92,361002050,266211
10,92,361127821,235478
10,92,361885871,237504
10,92,363578563,235467
10,92,361802513,234723
10,92,361223933,264454
10,92,361235536,235154
10,92,362069652,236655
10,92,361777347,235796
10,92,361908552,267847
10,92,361781860,267006
10,92,371128825,267223
10,93,362535031,244067
10,93,364349487,241724
10,93,362842435,239639
10,93,362479188,242606
10,93,362123464,243876
10,93,362151752,241125
10,93,362212788,248439
10,93,362918161,250497
10,93,362572854,274581
10,93,363007259,246313
10,93,363287625,240460
10,93,362223414,243007
10,93,361966734,243115
10,93,363229341,242080
10,93,363120357,277628
10,93,363058083,254214
10,93,362930680,253832
10,93,363545199,245403
10,93,362700372,245750
10,93,364619650,273099
10,94,363922350,239548
10,94,365264548,273466
10,94,365515005,239667
10,94,363913730,239092
10,94,363796787,240139
10,94,363761708,241908
10,94,364381930,239539
10,94,367341294,239088
10,94,364443327,242025
10,94,364856114,238110
10,94,365467830,273211
10,94,364366017,243388
10,94,364898156,240011
10,94,367656093,241808
10,94,365084395,241331
10,94,364592726,238074
10,94,365731639,240813
10,94,365198680,270250
10,94,364155542,238081
10,94,365338022,237641
10,95,361655640,240257
10,95,360658118,272518
10,95,361795026,239712
10,95,361398152,240148
10,95,360995183,240223
10,95,360931051,238944
10,95,360948406,237821
10,95,360045305,280986
10,95,362890893,240662
10,95,359915503,238846
10,95,359153760,274005
10,95,359960462,243623
10,95,360808556,238361
10,95,361454628,240035
10,95,361230171,236709
10,95,360626473,238067
10,95,361200441,246552
10,95,361526635,249203
10,95,360433760,254441
10,95,361513081,239103
10,96,371704804,268898
10,96,370905688,239295
10,96,371154802,242462
10,96,371390966,237940
10,96,370702671,244072
10,96,371350930,238901
10,96,371026903,238975
10,96,372587561,275555
10,96,372009569,238263
10,96,372219600,240812
10,96,372264628,274000
10,96,372040364,240257
10,96,371756234,249630
10,96,372144484,239191
10,96,371573371,239722
10,96,370276184,238116
10,96,370039661,273819
10,96,371162915,239326
10,96,371307255,242835
10,96,371357944,238406
10,97,362680455,280724
10,97,363763360,242917
10,97,362725020,240399
10,97,362422582,242258
10,97,362845106,272062
10,97,363767882,241666
10,97,362950237,240387
10,97,362580560,241337
10,97,364067618,241575
10,97,364108124,240484
10,97,363088562,241630
10,97,362511981,238978
10,97,362525265,241089
10,97,363499291,240247
10,97,362550534,238773
10,97,363977135,240412
10,97,363387929,266041
10,97,364008569,243372
10,97,361975290,243318
10,97,362392318,241125
10,98,356567820,282104
10,98,358409147,248240
10,98,356996984,242150
10,98,357307098,251721
10,98,357182029,274525
10,98,357362445,241237
10,98,356779120,276407
10,98,357150642,275136
10,98,357786613,241055
10,98,357915264,257043
10,98,356699869,276054
10,98,357950845,240385
10,98,359283656,240096
10,98,356777358,239755
10,98,356808039,241033
10,98,359446598,272044
10,98,356858570,243510
10,98,356646004,273585
10,98,358495653,239066
10,98,356051891,238372
10,99,363839137,240018
10,99,362620919,242084
10,99,365106525,243329
10,99,364069562,239378
10,99,364162654,273120
10,99,363043352,247219
10,99,364625050,241430
10,99,364371647,239375
10,99,363944497,241594
10,99,364014259,241061
10,99,364093853,243823
10,99,364942175,273369
10,99,363766005,240858
10,99,363006923,238314
10,99,364036667,242745
10,99,363637246,271986
10,99,362552283,274084
10,99,363681776,240900
10,99,363470479,307477
10,99,364002484,276415
10,100,358782202,273817
10,100,358779393,241238
10,100,360018139,241637
10,100,359223205,241585
10,100,359694391,254902
10,100,358828245,276063
10,100,359264803,242816
10,100,359088160,278722
10,100,359202921,243016
10,100,359111191,242628
10,100,358586415,241883
10,100,359282444,239900
10,100,359758708,273964
10,100,359120003,241260
10,100,359506757,242049
10,100,359642500,274876
10,100,360006260,240559
10,100,359095706,241166
10,100,359039107,243920
10,100,360499439,243863

Median Slopes Analysis
========

Model:
Time ~=   342700
    + v    768.7
    + n      108
              µs

Min Squares Analysis
========

Data points distribution:
    v     n   mean µs  sigma µs       %
    1   100    353100     307.2    0.0%
    2   100    354200     264.8    0.0%
    3   100    357700     331.3    0.0%
    4   100    351000     208.7    0.0%
    5   100    359200     218.3    0.0%
    6   100    358300     269.1    0.0%
    7   100    359100     247.4    0.0%
    8   100    361800     320.4    0.0%
    9   100    362500     232.5    0.0%
   10     1    349600     317.6    0.0%
   10     2    357400       413    0.1%
   10     3    348800     339.4    0.0%
   10     4    351200       354    0.1%
   10     5    352000     235.8    0.0%
   10     6    353900       314    0.0%
   10     7    351400     167.5    0.0%
   10     8    353400     237.6    0.0%
   10     9    348500     164.5    0.0%
   10    10    356600     306.5    0.0%
   10    11    347600     346.6    0.0%
   10    12    354500     437.1    0.1%
   10    13    355200     265.4    0.0%
   10    14    350900     473.4    0.1%
   10    15    360900     234.9    0.0%
   10    16    350500     203.4    0.0%
   10    17    355500     247.3    0.0%
   10    18    354700     615.7    0.1%
   10    19    356000     398.6    0.1%
   10    20    354200     327.9    0.0%
   10    21    349800     342.3    0.0%
   10    22    353300     481.8    0.1%
   10    23    354300     421.9    0.1%
   10    24    356800     282.8    0.0%
   10    25    352200     540.5    0.1%
   10    26    355400       284    0.0%
   10    27    354900     295.7    0.0%
   10    28    355500     370.1    0.1%
   10    29    354500     225.3    0.0%
   10    30    352200     292.5    0.0%
   10    31    354700     179.4    0.0%
   10    32    354900     332.6    0.0%
   10    33    354300     181.9    0.0%
   10    34    356600     307.5    0.0%
   10    35    351500     305.3    0.0%
   10    36    358300     610.9    0.1%
   10    37    355200     258.2    0.0%
   10    38    353500     408.5    0.1%
   10    39    357600     655.3    0.1%
   10    40    355600     409.7    0.1%
   10    41    356200     526.2    0.1%
   10    42    356300     659.2    0.1%
   10    43    360000     466.9    0.1%
   10    44    356700     353.2    0.0%
   10    45    353800     241.1    0.0%
   10    46    358400     249.1    0.0%
   10    47    357000     358.6    0.1%
   10    48    356800     294.8    0.0%
   10    49    354600     412.7    0.1%
   10    50    358100     301.9    0.0%
   10    51    359500     184.7    0.0%
   10    52    358800     172.7    0.0%
   10    53    358800       242    0.0%
   10    54    359300     238.2    0.0%
   10    55    359000     317.6    0.0%
   10    56    358200     440.6    0.1%
   10    57    358200     305.9    0.0%
   10    58    359300     298.7    0.0%
   10    59    358800     483.3    0.1%
   10    60    361000     387.2    0.1%
   10    61    356200     243.2    0.0%
   10    62    359600     476.2    0.1%
   10    63    358100     341.2    0.0%
   10    64    365200       482    0.1%
   10    65    360200     274.3    0.0%
   10    66    353800     354.2    0.1%
   10    67    361700     291.4    0.0%
   10    68    357200     387.5    0.1%
   10    69    354000     226.2    0.0%
   10    70    361000     313.5    0.0%
   10    71    361300     292.3    0.0%
   10    72    356500     339.4    0.0%
   10    73    358300       363    0.1%
   10    74    359700       214    0.0%
   10    75    363500     308.2    0.0%
   10    76    356300     455.1    0.1%
   10    77    358700       267    0.0%
   10    78    360500     228.6    0.0%
   10    79    361200     255.7    0.0%
   10    80    359300     435.6    0.1%
   10    81    357100     151.9    0.0%
   10    82    363000     365.7    0.1%
   10    83    359000     252.7    0.0%
   10    84    363700     307.1    0.0%
   10    85    361800     278.7    0.0%
   10    86    362800     517.1    0.1%
   10    87    355600     214.3    0.0%
   10    88    362500     533.5    0.1%
   10    89    360800     432.1    0.1%
   10    90    362200       300    0.0%
   10    91    361300     197.3    0.0%
   10    92    361900     201.9    0.0%
   10    93    362800     218.3    0.0%
   10    94    364800     356.8    0.0%
   10    95    361000     274.3    0.0%
   10    96    371400     262.9    0.0%
   10    97    363000     396.4    0.1%
   10    98    357200     371.8    0.1%
   10    99    363900     157.5    0.0%
   10   100    359100     186.9    0.0%

Quality and confidence:
param     error
v            55
n         2.763

Model:
Time ~=   341100
    + v     1068
    + n    108.5
              µs

