Pallet: "collective", Extrinsic: "vote_approved", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
m,p,b,extrinsic_time,storage_root_time
819,100,1024,363074,47421
819,100,1024,363620,47132
819,100,1024,363589,47978
819,100,1024,363311,47641
819,100,1024,366886,47597
819,100,1024,365250,47063
819,100,1024,388939,47944
819,100,1024,363805,47582
819,100,1024,363131,46950
819,100,1024,366020,47371
819,100,1024,363669,47589
819,100,1024,363608,47499
819,100,1024,362690,47269
819,100,1024,363889,47954
819,100,1024,363609,47917
838,100,1024,369879,47757
838,100,1024,373464,48164
838,100,1024,369632,47426
838,100,1024,368663,46799
838,100,1024,369527,47998
838,100,1024,369861,47912
838,100,1024,369853,47450
838,100,1024,368783,47635
838,100,1024,372976,48381
838,100,1024,373260,48272
838,100,1024,371944,48274
838,100,1024,371980,48098
838,100,1024,369278,47331
838,100,1024,369983,47516
838,100,1024,369149,47373
838,100,1024,369103,47524
838,100,1024,369563,47274
838,100,1024,369480,47566
838,100,1024,369074,47343
838,100,1024,368626,47518
857,100,1024,373950,47050
857,100,1024,374424,47969
857,100,1024,375075,47428
857,100,1024,375316,47926
857,100,1024,372957,47464
857,100,1024,374253,47291
857,100,1024,374599,47212
857,100,1024,375046,47754
857,100,1024,374100,47198
857,100,1024,374726,47713
857,100,1024,374741,47240
857,100,1024,374131,47320
857,100,1024,373751,47263
857,100,1024,377273,49996
857,100,1024,374692,47700
857,100,1024,373931,47377
857,100,1024,373453,47083
857,100,1024,376515,47901
857,100,1024,374042,47501
857,100,1024,373830,47556
876,100,1024,380606,47365
876,100,1024,380525,47793
876,100,1024,381157,47914
876,100,1024,380980,48122
876,100,1024,380625,47908
876,100,1024,380324,47486
876,100,1024,380850,47994
876,100,1024,381613,47999
876,100,1024,380683,47950
876,100,1024,377678,47479
876,100,1024,380069,47947
876,100,1024,380943,47476
876,100,1024,381204,47887
876,100,1024,382827,47666
876,100,1024,380237,48122
876,100,1024,380639,47749
876,100,1024,380820,47859
876,100,1024,380085,47358
876,100,1024,380667,47909
876,100,1024,381505,47629
895,100,1024,386887,47495
895,100,1024,386542,48094
895,100,1024,386592,48240
895,100,1024,386313,48203
895,100,1024,386248,47972
895,100,1024,386396,47645
895,100,1024,386984,47723
895,100,1024,386275,47161
895,100,1024,387433,47929
895,100,1024,383353,47776
895,100,1024,386816,47673
895,100,1024,387345,47983
895,100,1024,386395,47617
895,100,1024,389089,48598
895,100,1024,389632,48063
895,100,1024,387241,47808
895,100,1024,386838,47347
895,100,1024,382914,47420
895,100,1024,386771,47085
895,100,1024,385782,47737
914,100,1024,391243,47581
914,100,1024,391157,47037
914,100,1024,392214,48133
914,100,1024,391036,47505
914,100,1024,391081,48126
914,100,1024,392214,48017
914,100,1024,391190,47542
914,100,1024,392125,48510
914,100,1024,391638,47765
914,100,1024,391813,48074
914,100,1024,391131,47076
914,100,1024,391295,47617
914,100,1024,390670,48488
914,100,1024,391001,47845
914,100,1024,392409,48052
914,100,1024,391226,47606
914,100,1024,391820,47813
914,100,1024,391153,48064
914,100,1024,391334,47530
914,100,1024,391309,47278
933,100,1024,397339,47560
933,100,1024,437950,49107
933,100,1024,396877,47659
933,100,1024,404289,50131
933,100,1024,397266,50312
933,100,1024,398515,48040
933,100,1024,397218,47891
933,100,1024,399014,47881
933,100,1024,397022,48448
933,100,1024,397013,47634
933,100,1024,397947,47768
933,100,1024,439227,49989
933,100,1024,397851,48744
933,100,1024,396602,47877
933,100,1024,397109,47090
933,100,1024,398186,48067
933,100,1024,396956,47821
933,100,1024,397500,47839
933,100,1024,400888,48029
933,100,1024,399610,48980
952,100,1024,402272,47368
952,100,1024,398327,48066
952,100,1024,402946,47609
952,100,1024,400156,47757
952,100,1024,399157,47991
952,100,1024,402780,47848
952,100,1024,402137,47056
952,100,1024,403617,47102
952,100,1024,402780,47864
952,100,1024,403178,47412
952,100,1024,402880,47917
952,100,1024,402705,48042
952,100,1024,402580,47761
952,100,1024,402629,47758
952,100,1024,404881,47287
952,100,1024,402766,47577
952,100,1024,403265,47593
952,100,1024,403651,47926
952,100,1024,400011,47984
952,100,1024,402693,47879
971,100,1024,408114,47257
971,100,1024,408415,47785
971,100,1024,408798,47651
971,100,1024,408513,47879
971,100,1024,408979,47621
971,100,1024,408029,47732
971,100,1024,409226,47323
971,100,1024,408925,48186
971,100,1024,408368,47586
971,100,1024,408134,47450
971,100,1024,408402,47735
971,100,1024,405559,48109
971,100,1024,405529,47692
971,100,1024,409802,47855
971,100,1024,417804,48647
971,100,1024,408708,47995
971,100,1024,408860,47603
971,100,1024,408603,48195
971,100,1024,411923,48350
971,100,1024,408182,47485
990,100,1024,415293,48414
990,100,1024,415774,47673
990,100,1024,414901,47935
990,100,1024,411950,47661
990,100,1024,414308,47183
990,100,1024,411107,47844
990,100,1024,414650,48464
990,100,1024,414955,48236
