Pallet: "utility", Extrinsic: "cancel_as_multi", Lowest values: [], Highest values: [], Steps: [50], Repeat: 20
s,z,extrinsic_time,storage_root_time
50,10000,43055,28624
50,10000,43252,28664
50,10000,42766,28185
50,10000,42178,28474
50,10000,42781,28145
50,10000,42526,27901
50,10000,42633,28338
50,10000,42537,28698
50,10000,42498,28578
50,10000,42601,28232
50,10000,43143,28045
50,10000,42417,28073
50,10000,42547,28285
50,10000,42304,28268
50,10000,42583,28991
50,10000,42287,28269
50,10000,42823,28304
50,10000,42828,28315
50,10000,42500,28285
50,10000,42790,28045
51,10000,42326,28298
51,10000,43068,28241
51,10000,42963,28531
51,10000,42513,28309
51,10000,42677,28746
51,10000,42748,28126
51,10000,43020,28399
51,10000,42460,28112
51,10000,42894,28640
51,10000,42515,28181
51,10000,42666,28559
51,10000,42925,28359
51,10000,42618,28281
51,10000,42810,28005
51,10000,42425,27989
51,10000,42561,28329
51,10000,42710,28286
51,10000,43076,28590
51,10000,42499,28225
51,10000,42736,28307
52,10000,43439,28403
52,10000,43030,28552
52,10000,42596,28108
52,10000,42879,28550
52,10000,42962,28283
52,10000,42549,28293
52,10000,43093,28324
52,10000,43101,28310
52,10000,43200,28215
52,10000,43133,28489
52,10000,43281,28300
52,10000,42717,28345
52,10000,42635,28317
52,10000,43286,28292
52,10000,43217,28313
52,10000,42935,28433
52,10000,42848,28218
52,10000,75057,57191
52,10000,43224,28615
52,10000,43433,28226
53,10000,43144,28475
53,10000,43175,28344
53,10000,42810,28020
53,10000,43037,28423
53,10000,43242,28544
53,10000,43139,28716
53,10000,43137,28198
53,10000,42183,28196
53,10000,42595,28087
53,10000,42663,28310
53,10000,42854,28491
53,10000,42487,28415
53,10000,42812,28357
53,10000,42621,28038
53,10000,42967,28357
53,10000,42681,28289
53,10000,42726,28226
53,10000,43040,28321
53,10000,42945,28253
53,10000,42548,28382
54,10000,42931,28409
54,10000,43181,28366
54,10000,42728,28068
54,10000,43321,28314
54,10000,43740,28391
54,10000,42962,28243
54,10000,42781,28205
54,10000,43245,28047
54,10000,43047,28941
54,10000,42789,28268
54,10000,43029,28296
54,10000,43266,28322
54,10000,43236,28494
54,10000,42986,28405
54,10000,43197,28814
54,10000,42611,28493
54,10000,43070,28394
54,10000,43275,28401
54,10000,42655,28266
54,10000,42863,28272
55,10000,42992,28685
55,10000,43146,28329
55,10000,43044,28063
55,10000,42979,28239
55,10000,43158,28604
55,10000,43088,27996
55,10000,43242,28550
55,10000,43142,28631
55,10000,43381,28290
55,10000,43135,28517
55,10000,43214,28350
55,10000,43126,28003
55,10000,42595,28356
55,10000,42724,28125
55,10000,42877,28486
55,10000,43313,28355
55,10000,42940,28673
55,10000,45993,28765
55,10000,42764,28267
55,10000,43332,28530
56,10000,43432,28437
56,10000,43191,28220
56,10000,43005,28248
56,10000,43027,28304
56,10000,42973,28357
56,10000,43236,28239
56,10000,42901,28308
56,10000,43365,28284
56,10000,43376,28834
56,10000,43177,28458
56,10000,44651,28858
56,10000,43242,28310
56,10000,43565,28294
56,10000,43337,28340
56,10000,43026,28330
56,10000,43191,28181
56,10000,43374,28391
56,10000,43256,28347
56,10000,42863,28345
56,10000,42923,28364
57,10000,42847,28237
57,10000,42839,28716
57,10000,42822,28142
57,10000,43143,28371
57,10000,43894,28582
57,10000,42970,28642
57,10000,46444,28744
57,10000,42710,28300
57,10000,43072,28554
57,10000,42937,28541
57,10000,42841,28348
57,10000,43247,28253
57,10000,42775,28115
57,10000,43147,28446
57,10000,43310,28323
57,10000,43097,28272
57,10000,43464,28832
57,10000,42849,28858
57,10000,43006,27937
57,10000,42990,28422
58,10000,43291,28335
58,10000,43410,28707
58,10000,43688,28469
58,10000,43475,28512
58,10000,43517,28573
58,10000,46123,28743
58,10000,43574,28596
58,10000,43177,29139
58,10000,43259,28727
58,10000,43493,28580
58,10000,43485,28527
58,10000,43429,28525
58,10000,43689,28248
58,10000,43654,28586
58,10000,42945,28352
58,10000,43441,28623
58,10000,43229,28417
58,10000,43517,28503
58,10000,43361,28843
